,Players,Points,Clubs,Position,Start,Goals,A,CS,CS part,Yellow,Red,Sub,CO,Off,Pen SV,Pen M,Goals conceded,Conceded 1+,OG,FirstInitial,Firstname,Surname
638,Josh Vickers,0,SWAN,Goalkeeper,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,J,Josh,Vickers
639,Corey Jordan,0,BOU,Defender,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,C,Corey,Jordan
640,Jordan Holmes,0,BOU,Goalkeeper,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,J,Jordan,Holmes
641,Shay Given,-1,STOKEC,Goalkeeper,3,0,0,0,0,1,0,11,0,1,0,0,9,6,0,S,Shay,Given
642,Ryan Allsop,-1,BOU,Goalkeeper,0,0,0,0,0,0,0,4,1,0,0,0,3,2,0,R,Ryan,Allsop
643,Adam Matthews,-2,SUND,Defender,0,0,0,0,0,0,0,6,1,0,0,0,4,3,0,A,Adam,Matthews
644,Robert Lewandowski,215,BM1,Forward,29,30,2,0,0,2,0,4,3,3,0,0,0,0,0,R,Robert,Lewandowski
645,Pierre Emerick Aubameyang,193,BD1,Forward,28,25,5,0,0,4,0,3,3,9,0,1,0,0,0,P,Pierre,Aubameyang
646,Thomas Muller,166,BM1,Forward,26,20,5,0,0,4,0,8,5,10,0,1,0,0,0,T,Thomas,Muller
647,Raffael,162,MON1,Forward,30,14,11,0,0,2,0,2,1,12,0,0,0,0,0,R,Raffael,Raffael
648,Henrikh Mkhitaryan,157,BD1,Midfielder,28,11,16,0,0,5,0,3,3,5,0,0,0,0,0,H,Henrikh,Mkhitaryan
649,Anthony Modeste,145,FCK1,Forward,33,15,3,0,0,4,0,1,1,8,0,1,0,0,0,A,Anthony,Modeste
650,Manuel Neuer,145,BM1,Goalkeeper,34,0,0,20,0,0,0,0,0,1,0,0,17,3,0,M,Manuel,Neuer
651,Javier Hernandez,138,BL1,Forward,25,17,2,0,0,6,0,3,3,11,0,0,0,0,0,J,Javier,Hernandez
652,Salomon Kalou,136,HB1,Forward,30,14,2,0,0,2,0,3,2,20,0,0,0,0,0,S,Salomon,Kalou
653,Yunis Malli,134,,Midfielder,33,11,4,0,0,0,0,1,1,19,0,0,0,0,0,Y,Yunis,Malli
654,Daniel Didavi,126,VFB,Midfielder,30,13,3,0,0,9,0,1,1,15,0,0,0,0,0,D,Daniel,Didavi
655,David Alaba,123,BM1,Defender,27,1,0,15,2,2,0,3,3,1,0,0,14,1,0,D,David,Alaba
656,Klass - Jan Huntelaar,123,SCH4,Forward,29,12,3,0,0,2,0,5,2,10,0,2,0,0,0,K,Klass,Huntelaar
657,Sandro Wagner,122,,Forward,26,14,3,0,0,10,0,5,5,5,0,2,0,0,0,S,Sandro,Wagner
658,Karim Bellarabi,122,BL1,Midfielder,31,6,11,0,0,5,0,2,2,15,0,0,0,0,0,K,Karim,Bellarabi
659,Claudio Pizarro,119,WB1,Forward,17,14,3,0,0,3,0,11,11,8,0,1,0,0,0,C,Claudio,Pizarro
660,Shinji Kagawa,119,BD1,Midfielder,26,9,7,0,0,2,0,6,3,12,0,0,0,0,0,S,Shinji,Kagawa
661,Marco Reus,115,BD1,Midfielder,24,12,3,0,0,2,0,4,2,17,0,1,0,0,0,M,Marco,Reus
662,Moritz Hartmann,114,,Forward,24,12,1,0,0,3,0,7,6,20,0,0,0,0,0,M,Moritz,Hartmann
663,Kevin Volland,113,,Forward,30,8,7,0,0,8,0,2,2,8,0,1,0,0,0,K,Kevin,Volland
664,Philipp Lahm,112,BM1,Defender,25,1,1,13,3,3,0,5,1,5,0,0,12,2,0,P,Philipp,Lahm
665,Anthony Ujah,112,WB1,Forward,26,11,1,0,0,2,0,8,6,5,0,1,0,0,0,A,Anthony,Ujah
666,Lars Stindl,111,MON1,Forward,29,7,8,0,0,5,0,2,1,5,0,1,0,0,0,L,Lars,Stindl
667,Leroy Sane,110,SCH4,Midfielder,23,8,6,0,0,4,0,11,10,9,0,0,0,0,0,L,Leroy,Sane
668,Mats Hummels,107,BD1,Defender,29,2,2,12,0,1,0,2,1,4,0,0,30,12,1,M,Mats,Hummels
669,Nicolai Muller,107,HSV,Midfielder,27,9,4,0,0,6,0,4,2,17,0,0,0,0,0,N,Nicolai,Muller
670,Vedad Ibisevic,105,HB1,Forward,25,10,4,0,0,5,1,1,1,7,0,0,0,0,0,V,Vedad,Ibisevic
671,Max Kruse,105,VFL,Forward,28,6,6,0,0,3,0,4,4,12,0,0,0,0,0,M,Max,Kruse
672,Jairo,104,,Midfielder,26,8,4,0,0,5,0,5,5,12,0,0,0,0,0,J,Jairo,Jairo
673,Marcel Heller,104,,Midfielder,33,6,5,0,0,7,0,0,0,10,0,0,0,0,0,M,Marcel,Heller
674,Mahmoud Dahoud,104,MON1,Midfielder,27,5,8,0,0,4,0,6,5,23,0,0,0,0,0,M,Mahmoud,Dahoud
675,Bernd Leno,102,BL1,Goalkeeper,33,0,0,13,0,0,0,1,0,0,1,0,38,18,1,B,Bernd,Leno
676,Julian Brandt,101,BL1,Midfielder,18,9,3,0,0,0,0,14,11,11,0,0,0,0,0,J,Julian,Brandt
677,Roman Burki,100,BD1,Goalkeeper,33,0,0,12,0,1,0,0,0,0,0,0,34,13,0,R,Roman,Burki
678,Alexander Meier,100,EF,Midfielder,19,12,1,0,0,1,0,1,0,1,0,0,0,0,0,A,Alexander,Meier
679,Matthias Ginter,100,BD1,Defender,21,3,5,7,3,0,0,12,3,4,0,0,23,9,0,M,Matthias,Ginter
680,Zlatko Junuzovic,100,WB1,Midfielder,26,4,10,0,0,6,0,4,4,7,0,0,0,0,0,Z,Zlatko,Junuzovic
681,Andre Schurrle,99,VFL,Forward,21,9,3,0,0,5,0,8,8,8,0,0,0,0,0,A,Andre,Schurrle
682,Joel Matip,98,SCH4,Defender,34,3,3,8,0,3,0,0,0,0,0,0,49,23,0,J,Joel,Matip
683,Max Meyer,98,SCH4,Midfielder,27,5,6,0,0,4,0,6,5,18,0,0,0,0,0,M,Max,Meyer
684,Timo Werner,98,VFB,Forward,26,6,3,0,0,0,0,7,7,15,0,0,0,0,0,T,Timo,Werner
685,Aytac Sulu,96,,Defender,33,7,0,8,0,6,0,0,0,0,0,0,50,25,2,A,Aytac,Sulu
686,Jonathan Tah,96,BL1,Defender,30,0,0,13,0,2,0,0,0,1,0,0,31,14,0,J,Jonathan,Tah
687,Douglas Costa,96,BM1,Midfielder,23,4,9,0,0,1,0,7,4,10,0,0,0,0,0,D,Douglas,Costa
688,Loris Karius,96,,Goalkeeper,34,0,0,9,0,1,0,0,0,0,2,0,42,17,0,L,Loris,Karius
689,Fabian Johnson,96,MON1,Defender,25,6,4,4,2,2,0,1,1,6,0,0,35,15,0,F,Fabian,Johnson
690,Filip Kostic,95,VFB,Forward,30,5,5,0,0,5,0,0,0,10,0,0,0,0,0,F,Filip,Kostic
691,Marvin Matip,95,,Defender,32,2,1,10,0,6,0,1,1,0,0,0,40,17,0,M,Marvin,Matip
692,Adrian Ramos,93,BD1,Forward,9,9,4,0,0,0,0,23,18,2,0,0,0,0,0,A,Adrian,Ramos
693,Pierre-Michel Lasogga,92,HSV,Forward,21,8,2,0,0,5,0,11,9,12,0,0,0,0,0,P,Pierre-Michel,Lasogga
694,Marcel Risse,91,FCK1,Midfielder,33,3,5,0,0,5,0,0,0,2,0,0,0,0,0,M,Marcel,Risse
695,Ja-Cheol Koo,90,,Midfielder,24,8,1,0,0,6,0,6,5,8,0,0,0,0,0,J,Ja-Cheol,Koo
696,Jonas Hector,90,FCK1,Defender,32,0,4,8,0,3,0,0,0,1,0,0,39,15,0,J,Jonas,Hector
697,Paul Verhaegh,90,,Defender,25,6,2,8,1,8,0,0,0,1,0,0,35,19,1,P,Paul,Verhaegh
698,Fin Bartels,89,WB1,Midfielder,22,8,1,0,0,6,0,9,8,8,0,0,0,0,0,F,Fin,Bartels
699,Rafinha,88,BM1,Defender,18,0,3,9,5,7,0,14,7,3,0,0,14,3,0,R,Rafinha,Rafinha
700,Timo Horn,88,FCK1,Goalkeeper,33,0,0,8,0,0,0,1,0,0,1,0,40,15,0,T,Timo,Horn
701,Hakan Calhanoglu,87,BL1,Midfielder,27,3,5,0,0,1,0,5,4,13,0,0,0,0,0,H,Hakan,Calhanoglu
702,Dominique Heintz,87,FCK1,Defender,32,2,0,8,0,4,0,1,1,2,0,0,41,16,0,D,Dominique,Heintz
703,Vladimir Darida,86,HB1,Midfielder,30,5,2,0,0,6,0,1,1,12,0,0,0,0,0,V,Vladimir,Darida
704,Marwin Hitz,86,,Goalkeeper,33,0,0,11,0,2,0,0,0,1,1,0,49,27,0,M,Marwin,Hitz
705,Lukas Rupp,86,VFB,Midfielder,24,5,4,0,0,4,0,7,5,10,0,0,0,0,0,L,Lukas,Rupp
706,Arturo Vidal,86,BM1,Midfielder,24,4,5,0,0,3,0,9,6,10,0,0,0,0,0,A,Arturo,Vidal
707,Andreas Christensen,85,MON1,Defender,31,3,1,7,0,1,0,3,0,0,0,0,43,19,1,A,Andreas,Christensen
708,Lewis Holtby,85,HSV,Midfielder,34,3,2,0,0,4,0,0,0,11,0,0,0,0,0,L,Lewis,Holtby
709,Rune Jarstein,85,HB1,Goalkeeper,28,0,0,12,0,2,0,5,1,0,0,0,35,18,0,R,Rune,Jarstein
710,Jerome Gondorf,84,,Midfielder,33,3,4,0,0,9,0,0,0,4,0,0,0,0,0,J,Jerome,Gondorf
711,Ragnar Klavan,84,,Defender,32,0,1,11,0,2,0,0,0,1,0,0,46,25,0,R,Ragnar,Klavan
712,Ramazan Ozcan,84,,Goalkeeper,28,0,0,10,0,1,0,6,0,0,0,0,29,11,0,R,Ramazan,Ozcan
713,Maxim Choupo-Moting,84,SCH4,Forward,21,6,2,0,0,1,0,8,7,7,0,0,0,0,0,M,Maxim,Choupo-Moting
714,Johannes Geis,84,SCH4,Defender,27,2,5,7,1,4,1,3,1,9,0,0,39,19,0,J,Johannes,Geis
715,Julian Draxler,83,SCH4,Midfielder,22,6,5,0,0,5,1,4,2,10,0,0,0,0,0,J,Julian,Draxler
716,Christian Gentner,83,VFB,Midfielder,29,5,2,0,0,3,0,0,0,5,0,0,0,0,1,C,Christian,Gentner
717,Marvin Plattenhardt,83,HB1,Midfielder,33,2,4,0,0,5,0,0,0,0,0,0,0,0,0,M,Marvin,Plattenhardt
718,Harvard Nordtveit,82,MON1,Defender,27,4,1,5,2,4,0,5,4,2,0,0,43,19,0,H,Harvard,Nordtveit
719,Mark Uth,82,,Forward,16,8,1,0,0,2,0,14,9,6,0,0,0,0,0,M,Mark,Uth
720,Stefan Kiessling,82,BL1,Forward,19,5,3,0,0,1,0,12,11,5,0,0,0,0,0,S,Stefan,Kiessling
721,Marcel Schmelzer,82,BD1,Defender,22,0,4,7,2,2,0,7,4,1,0,0,25,8,0,M,Marcel,Schmelzer
722,Christian Clemens,81,,Midfielder,20,5,3,0,0,1,0,9,8,12,0,0,0,0,0,C,Christian,Clemens
723,Hiroshi Kiyotake,81,H96,Midfielder,20,5,5,0,0,0,0,1,1,7,0,0,0,0,0,H,Hiroshi,Kiyotake
724,Kingsley Coman,81,BM1,Midfielder,20,4,6,0,0,0,0,7,3,7,0,0,0,0,0,K,Kingsley,Coman
725,Ralf Fahrmann,81,SCH4,Goalkeeper,34,0,0,8,0,1,0,0,0,1,1,0,49,23,0,R,Ralf,Fahrmann
726,Bas Dost,79,VFL,Forward,14,8,1,0,0,0,0,9,8,8,0,0,0,0,0,B,Bas,Dost
727,John Anthony Brooks,79,HB1,Defender,20,1,2,9,1,3,0,5,3,0,0,0,23,10,0,J,John,Brooks
728,Lukas Hradecky,79,EF,Goalkeeper,34,0,0,8,0,0,0,0,0,0,1,0,52,26,0,L,Lukas,Hradecky
729,Ivo Ilicevic,78,HSV,Midfielder,24,4,2,0,0,3,0,8,7,12,0,0,0,0,0,I,Ivo,Ilicevic
730,Benjamin Hubner,78,,Defender,30,1,0,9,0,7,0,0,0,2,0,0,37,16,0,B,Benjamin,Hubner
731,Leonardo Bittencourt,78,FCK1,Midfielder,27,3,4,0,0,2,1,2,2,18,0,0,0,0,0,L,Leonardo,Bittencourt
732,Matthias Ostrzolek,77,HSV,Defender,32,0,2,8,0,5,0,1,0,1,0,0,44,20,0,M,Matthias,Ostrzolek
733,Yoshinori Muto,77,,Midfielder,18,7,2,0,0,2,0,2,2,13,0,0,0,0,0,Y,Yoshinori,Muto
734,Artur Sobiech,76,H96,Forward,19,7,0,0,0,3,0,9,6,8,0,0,0,0,0,A,Artur,Sobiech
735,Gonzalo Castro,76,BD1,Midfielder,16,3,7,0,0,1,0,17,9,9,0,0,0,0,0,G,Gonzalo,Castro
736,Caiuby,75,,Forward,25,4,5,0,0,11,0,1,1,3,0,0,0,0,0,C,Caiuby,Caiuby
737,Pablo de Blasis,75,,Midfielder,18,4,4,0,0,1,0,13,8,12,0,0,0,0,0,P,Pablo,Blasis
738,Stefan Aigner,75,EF,Midfielder,27,3,3,0,0,7,0,5,4,14,0,0,0,0,0,S,Stefan,Aigner
739,Genki Haraguchi,75,HB1,Midfielder,28,2,3,0,0,4,0,5,4,10,0,0,0,0,0,G,Genki,Haraguchi
740,Lukas Hinterseer,74,,Forward,19,6,0,0,0,3,0,12,9,15,0,0,0,0,0,L,Lukas,Hinterseer
741,Haris Seferovic,74,EF,Forward,25,3,5,0,0,10,0,5,4,4,0,0,0,0,0,H,Haris,Seferovic
742,Christian Mathenia,74,,Goalkeeper,33,0,0,8,0,3,0,0,0,0,1,0,51,26,0,C,Christian,Mathenia
743,Thorgan Hazard,73,MON1,Midfielder,19,4,3,0,0,4,0,14,10,14,0,0,0,0,0,T,Thorgan,Hazard
744,Oscar Wendt,73,MON1,Defender,30,3,2,4,1,5,0,0,0,1,0,0,46,21,0,O,Oscar,Wendt
745,Marco Russ,73,EF,Defender,26,3,2,6,1,9,0,2,2,2,0,0,40,19,0,M,Marco,Russ
746,Pascal Gross,73,,Midfielder,32,1,4,0,0,8,0,0,0,2,0,0,0,0,0,P,Pascal,Gross
747,Luca Caldirola,72,,Defender,34,0,1,8,0,4,0,0,0,0,0,0,53,27,0,L,Luca,Caldirola
748,Mitchell Weiser,71,HB1,Midfielder,27,2,4,0,0,7,0,2,2,4,0,0,0,0,0,M,Mitchell,Weiser
749,Raul Bobadilla,70,,Forward,20,4,2,0,0,4,0,9,8,11,0,0,0,0,0,R,Raul,Bobadilla
750,Daniel Caligiuri,70,VFL,Midfielder,20,2,5,0,0,4,0,10,9,7,0,0,0,0,0,D,Daniel,Caligiuri
751,Yannick Gerhardt,70,FCK1,Midfielder,22,2,4,0,0,3,0,10,7,9,0,0,0,0,0,Y,Yannick,Gerhardt
752,Konstantin Rausch,70,,Defender,27,2,5,2,5,7,0,6,4,22,0,0,48,24,0,K,Konstantin,Rausch
753,Nadiem Amiri,69,,Midfielder,16,4,4,0,0,4,0,9,9,9,0,0,0,0,0,N,Nadiem,Amiri
754,Naldo,69,VFL,Defender,29,0,1,8,0,2,0,0,0,1,0,0,43,22,0,N,Naldo,Naldo
755,Maximilian Arnold,67,VFL,Midfielder,22,3,1,0,0,4,0,9,9,7,0,0,0,0,0,M,Maximilian,Arnold
756,Julian Baumgartlinger,67,,Midfielder,30,2,1,0,0,7,0,1,1,0,0,0,0,0,0,J,Julian,Baumgartlinger
757,Simon Zoller,67,FCK1,Forward,14,6,1,0,0,4,0,12,10,11,0,0,0,0,0,S,Simon,Zoller
758,Wendell,67,BL1,Defender,26,0,0,10,0,10,0,3,2,2,0,0,35,17,0,W,Wendell,Wendell
759,Johan Djourou,67,HSV,Defender,26,2,0,6,1,7,0,2,0,1,0,0,33,14,0,J,Johan,Djourou
760,Jerome Boateng,67,BM1,Defender,17,0,3,4,6,4,0,2,2,8,0,0,11,2,0,J,Jerome,Boateng
761,Oliver Baumann,66,,Goalkeeper,33,0,0,6,0,1,0,1,0,0,0,0,50,23,0,O,Oliver,Baumann
762,Niklas Sule,66,,Defender,33,0,1,6,0,4,0,0,0,0,0,0,50,23,0,N,Niklas,Sule
763,Sokratis Papastathopoulos,66,BD1,Defender,23,1,0,7,1,5,0,5,2,1,0,0,29,12,0,S,Sokratis,Papastathopoulos
764,Alexander Esswein,66,,Forward,21,3,1,0,0,1,0,8,7,16,0,0,0,0,0,A,Alexander,Esswein
765,Makoto Hasebe,65,EF,Midfielder,31,1,2,0,0,9,0,1,1,7,0,0,0,0,0,M,Makoto,Hasebe
766,Michael Gregoritsch,65,HSV,Forward,15,5,2,0,0,6,0,11,10,7,0,0,0,0,0,M,Michael,Gregoritsch
767,Lukasz Piszczek,65,BD1,Defender,16,0,3,7,1,3,0,13,4,1,0,0,19,7,0,L,Lukasz,Piszczek
768,Jhon Cordoba,65,,Forward,14,5,2,0,0,2,0,9,8,5,0,0,0,0,0,J,Jhon,Cordoba
769,Mathew Leckie,65,,Forward,28,3,0,0,0,8,0,5,4,10,0,1,0,0,0,M,Mathew,Leckie
770,Vieirinha,65,VFL,Midfielder,22,1,5,0,0,3,0,5,4,8,0,0,0,0,0,V,Vieirinha,Vieirinha
771,Dante,64,BM1,Defender,23,1,0,7,1,6,0,8,1,0,0,0,28,12,0,D,Dante,Dante
772,Dominic Maroh,64,FCK1,Defender,23,2,1,4,2,7,0,7,2,0,0,0,29,10,0,D,Dominic,Maroh
773,Stefan Bell,64,,Forward,29,1,2,0,0,3,0,1,1,0,0,0,0,0,1,S,Stefan,Bell
774,Andre Hahn,64,MON1,Midfielder,7,8,1,0,0,1,0,10,8,2,0,0,0,0,0,A,Andre,Hahn
775,Granit Xhaka,64,MON1,Midfielder,28,3,1,0,0,7,1,0,0,5,0,0,0,0,0,G,Granit,Xhaka
776,Admir Mehmedi,63,BL1,Forward,13,2,5,0,0,2,0,20,14,7,0,0,0,0,0,A,Admir,Mehmedi
777,Josuha Guilavogui,63,VFL,Midfielder,26,2,0,0,0,3,0,4,4,7,0,0,0,0,0,J,Josuha,Guilavogui
778,Alfred Finnbogason,62,,Forward,13,7,1,0,0,3,0,2,1,4,0,0,0,0,0,A,Alfred,Finnbogason
779,Philipp Max,62,,Defender,23,0,0,9,1,3,0,7,3,3,0,0,38,22,0,P,Philipp,Max
780,Giulio Donati,62,BL1,Defender,21,0,2,6,3,8,1,9,2,4,0,0,21,7,0,G,Giulio,Donati
781,Kenan Karaman,62,H96,Forward,19,3,2,0,0,1,0,11,4,4,0,0,0,0,0,K,Kenan,Karaman
782,Roger,62,,Midfielder,28,1,1,0,0,3,0,1,1,2,0,0,0,0,0,R,Roger,Roger
783,Matthias Lehmann,62,FCK1,Midfielder,31,0,2,0,0,7,0,1,1,3,0,0,0,0,0,M,Matthias,Lehmann
784,Roman Neustadter,61,SCH4,Defender,26,0,1,6,2,4,0,8,4,4,0,0,44,22,0,R,Roman,Neustadter
785,Ricardo Rodriguez,61,VFL,Defender,23,2,3,4,0,3,0,4,1,1,0,0,38,18,0,R,Ricardo,Rodriguez
786,Juan Bernat,61,BM1,Defender,13,0,1,7,2,2,0,10,3,2,0,0,8,1,0,J,Juan,Bernat
787,Peter Niemeyer,60,,Midfielder,31,2,0,0,0,12,0,0,0,11,0,0,0,0,0,P,Peter,Niemeyer
788,Thiago Alcantara,60,BM1,Midfielder,16,2,3,0,0,2,0,15,11,5,0,0,0,0,0,T,Thiago,Alcantara
789,Daniel Baier,60,,Midfielder,28,1,2,0,0,7,0,0,0,9,0,0,0,0,0,D,Daniel,Baier
790,Ilkay Gundogan,60,BD1,Midfielder,22,1,3,0,0,1,0,3,3,6,0,0,0,0,0,I,Ilkay,Gundogan
791,Fabian Lustenberger,60,HB1,Midfielder,30,1,0,0,0,5,0,4,0,8,0,0,0,0,0,F,Fabian,Lustenberger
792,Daniel Brosinski,60,,Midfielder,24,0,3,0,0,3,0,10,6,1,0,0,0,0,0,D,Daniel,Brosinski
793,Per Cijan Skjelbred,59,HB1,Midfielder,31,0,2,0,0,9,0,0,0,6,0,0,0,0,0,P,Per,Skjelbred
794,Yann Sommer,59,MON1,Goalkeeper,32,0,0,5,0,2,0,1,0,0,0,0,50,23,0,Y,Yann,Sommer
795,Kevin Kampl,59,BD1,Midfielder,19,3,2,0,0,4,0,5,4,2,0,0,0,0,0,K,Kevin,Kampl
796,Florian Grillitsch,59,WB1,Midfielder,23,1,3,0,0,3,0,3,2,8,0,0,0,0,0,F,Florian,Grillitsch
797,David Abraham,59,EF,Defender,28,0,0,7,1,8,0,4,3,3,0,0,45,22,0,D,David,Abraham
798,Javi Martinez,59,BM1,Defender,11,1,1,5,4,2,0,8,5,1,0,0,9,2,0,J,Javi,Martinez
799,Jonathan Schmid,58,,Midfielder,16,4,0,0,0,1,0,14,7,8,0,0,0,0,0,J,Jonathan,Schmid
800,Eduardo Vargas,57,,Forward,16,2,3,0,0,1,0,13,7,11,0,0,0,0,0,E,Eduardo,Vargas
801,Marc Stendera,57,EF,Midfielder,25,2,1,0,0,8,0,3,2,11,0,0,0,0,0,M,Marc,Stendera
802,Sebastien Langkamp,57,HB1,Defender,22,0,1,8,0,8,0,3,0,2,0,0,28,14,0,S,Sebastien,Langkamp
803,Leon Goretzka,57,SCH4,Midfielder,23,1,3,0,0,5,0,4,2,6,0,0,0,0,0,L,Leon,Goretzka
804,Clemens Fritz,56,WB1,Midfielder,29,1,2,0,0,13,0,0,0,8,0,0,0,0,0,C,Clemens,Fritz
805,Christopher Kramer,56,BL1,Midfielder,28,0,1,0,0,3,0,2,0,3,0,0,0,0,0,C,Christopher,Kramer
806,Emir Spahic,56,HSV,Defender,26,0,1,7,0,7,1,0,0,1,0,0,36,17,0,E,Emir,Spahic
807,Niklas Stark,56,HB1,Defender,15,2,0,5,3,3,0,8,6,1,0,0,26,13,0,N,Niklas,Stark
808,Tobias Levels,55,,Defender,16,1,2,6,0,5,0,5,0,0,0,0,17,7,0,T,Tobias,Levels
809,Andrej Kramaric,55,,Forward,12,5,2,0,0,1,0,4,3,3,0,1,0,0,0,A,Andrej,Kramaric
810,Dominik Kohr,55,,Midfielder,30,0,2,0,0,12,0,1,1,13,0,0,0,0,0,D,Dominik,Kohr
811,Levin Oztunali,54,WB1,Midfielder,17,1,3,0,0,2,0,15,8,13,0,0,0,0,0,L,Levin,Oztunali
812,Bastian Oczipka,54,EF,Defender,30,0,0,6,0,7,0,3,0,0,0,0,47,23,0,B,Bastian,Oczipka
813,Pavel Kaderabek,54,,Midfielder,25,0,1,0,0,2,0,6,3,3,0,0,0,0,0,P,Pavel,Kaderabek
814,Christian Trasch,53,VFL,Midfielder,23,0,1,0,0,2,0,9,6,8,0,0,0,0,0,C,Christian,Trasch
815,Omer Toprak,53,BL1,Defender,17,1,0,5,1,2,0,2,2,6,0,0,21,8,0,O,Omer,Toprak
816,Tobias Kempe,53,,Midfielder,9,0,4,0,0,0,0,25,23,7,0,0,0,0,0,T,Tobias,Kempe
817,Mehdi Benatia,53,BM1,Defender,11,1,2,4,3,2,0,5,3,3,0,0,10,3,0,M,Mehdi,Benatia
818,Ibrahima Traore,53,MON1,Midfielder,17,2,1,0,0,1,0,13,7,12,0,0,0,0,0,I,Ibrahima,Traore
819,Luca Castaignos,53,EF,Forward,12,4,1,0,0,1,0,10,7,11,0,0,0,0,0,L,Luca,Castaignos
820,Salif Sane,52,H96,Defender,30,2,0,4,1,8,0,1,1,1,0,0,55,29,0,S,Salif,Sane
821,Ron-Robert Zieler,52,H96,Goalkeeper,34,0,0,5,0,3,0,0,0,0,0,0,62,33,0,R,Ron-Robert,Zieler
822,Frederik Sorensen,52,FCK1,Defender,19,0,2,5,1,5,0,10,2,2,0,0,26,11,0,F,Frederik,Sorensen
823,Xabi Alonso,51,BM1,Midfielder,23,1,2,0,0,6,0,6,3,7,0,0,0,0,1,X,Xabi,Alonso
824,Manuel Schmiedebach,51,H96,Defender,22,1,1,5,0,4,0,8,0,8,0,0,34,17,0,M,Manuel,Schmiedebach
825,Erik Durm,51,BD1,Defender,10,1,1,5,2,2,0,6,4,3,0,0,10,3,0,E,Erik,Durm
826,Arjen Robben,51,BM1,Midfielder,14,4,1,0,0,1,0,1,1,8,0,0,0,0,0,A,Arjen,Robben
827,Mario Gotze,51,BM1,Midfielder,11,3,4,0,0,1,0,9,3,4,0,0,0,0,0,M,Mario,Gotze
828,Alexandru Maxim,50,VFB,Midfielder,9,1,4,0,0,1,0,24,16,6,0,0,0,0,0,A,Alexandru,Maxim
829,Julian Weigl,50,BD1,Midfielder,25,0,0,0,0,5,0,5,5,6,0,0,0,0,0,J,Julian,Weigl
830,Marcel Schafer,50,VFL,Defender,14,1,2,4,2,1,0,20,7,4,0,0,30,15,0,M,Marcel,Schafer
831,Jannik Vestergaard,49,WB1,Defender,33,2,0,2,0,2,0,0,0,0,0,0,64,33,0,J,Jannik,Vestergaard
832,Nico Elvedi,49,MON1,Defender,17,0,2,4,2,2,0,8,4,3,0,0,28,13,0,N,Nico,Elvedi
833,Danny Da Costa,49,,Defender,17,0,4,4,1,4,0,14,3,2,0,0,29,14,0,D,Danny,Costa
834,Franco Di Santo,48,SCH4,Forward,13,2,1,0,0,3,0,17,12,5,0,0,0,0,0,F,Franco,Santo
835,Rene Adler,48,HSV,Goalkeeper,24,0,1,5,0,3,1,3,0,1,0,0,36,17,0,R,Rene,Adler
836,Theodor Gebre Selassie,48,WB1,Defender,33,1,2,2,0,6,0,0,0,1,0,0,59,28,1,T,Theodor,Selassie
837,Gotoku Sakai,48,HSV,Defender,21,0,1,4,0,2,0,13,1,1,0,0,30,12,0,G,Gotoku,Sakai
838,Sebastian Rudy,48,,Midfielder,22,2,1,0,0,8,1,8,2,10,0,0,0,0,0,S,Sebastian,Rudy
839,Serey Die,48,VFB,Midfielder,23,1,2,0,0,9,0,0,0,11,0,0,0,0,0,S,Serey,Die
840,Eugen Polanski,48,,Midfielder,20,1,3,0,0,8,0,11,7,7,0,1,0,0,1,E,Eugen,Polanski
841,Miiko Albornoz,48,H96,Defender,23,0,1,5,0,1,0,5,0,1,0,0,38,20,0,M,Miiko,Albornoz
842,Junior Caicara,47,SCH4,Defender,22,0,3,4,1,7,0,11,1,5,0,0,36,18,0,J,Junior,Caicara
843,Jeong-Ho Hong,47,,Defender,19,2,0,4,2,4,0,8,4,3,0,0,38,21,0,J,Jeong-Ho,Hong
844,Aaron Hunt,47,VFL,Midfielder,19,1,2,0,0,2,0,5,3,7,0,0,0,0,1,A,Aaron,Hunt
845,Dennis Diekmeier,47,HSV,Defender,15,0,0,6,1,1,0,15,7,0,0,0,30,15,0,D,Dennis,Diekmeier
846,Luiz Gustavo,46,VFL,Midfielder,22,1,2,0,0,9,0,3,0,6,0,0,0,0,0,L,Luiz,Gustavo
847,Danny Latza,45,,Midfielder,20,0,2,0,0,8,0,8,7,9,0,0,0,0,0,D,Danny,Latza
848,Tobias Strobl,45,,Defender,22,0,1,4,0,5,0,8,4,2,0,0,39,17,0,T,Tobias,Strobl
849,Carlos Zambrano,45,EF,Defender,21,0,0,5,1,10,0,6,3,4,0,0,30,12,0,C,Carlos,Zambrano
850,Mario Vrancic,45,,Midfielder,12,2,1,0,0,2,0,21,10,11,0,0,0,0,0,M,Mario,Vrancic
851,Koen Casteels,45,VFL,Goalkeeper,13,0,0,4,0,1,0,17,0,0,1,0,10,1,0,K,Koen,Casteels
852,Cleber,45,HSV,Defender,15,1,0,3,3,2,0,17,8,1,0,0,31,14,0,C,Cleber,Cleber
853,Halil Altintop,44,,Forward,15,1,2,0,0,1,0,17,4,10,0,0,0,0,0,H,Halil,Altintop
854,Gojko Kacar,44,HSV,Defender,12,1,0,4,2,3,0,12,7,5,0,0,22,9,0,G,Gojko,Kacar
