,Players,Points,Clubs,Position,Start,Goals,A,CS,CS part,Yellow,Red,Sub,CO,Off,Pen SV,Pen M,Goals conceded,Conceded 1+,OG,FirstInitial,Firstname,Surname
426,Steve Mandanda,10,LCFC,Goalkeeper,9,0,0,0,0,0,0,0,0,0,0,0,17,8,0,S,Steve,Mandanda
427,Sam Field,10,WBFC,Midfielder,4,0,0,0,0,2,0,18,4,3,0,0,0,0,0,S,Sam,Field
428,Trent Alexander-Arnold,9,LPOOL,Midfielder,2,0,0,0,0,0,0,21,5,1,0,0,0,0,0,T,Trent,Alexander-Arnold
429,Will Keane,9,HULL,Forward,4,0,0,0,0,0,0,4,1,3,0,0,0,0,0,W,Will,Keane
430,Brendan Galloway,9,EVER,Defender,3,0,0,1,0,0,0,14,0,1,0,0,3,1,0,B,Brendan,Galloway
431,Max Gradel,8,BOU,Midfielder,0,0,0,0,0,3,0,21,11,0,0,0,0,0,0,M,Max,Gradel
432,Jarrod Bowen,8,HULL,Forward,1,0,0,0,0,0,0,17,6,1,0,0,0,0,0,J,Jarrod,Bowen
433,Emilio Nsue,8,MFC,Forward,4,0,0,0,0,0,0,7,0,2,0,0,0,0,0,E,Emilio,Nsue
434,Paddy McNair,8,SUND,Defender,5,0,0,0,1,0,0,6,4,5,0,0,13,5,1,P,Paddy,McNair
435,Jordan Rhodes,8,MFC,Forward,2,0,0,0,0,0,0,12,4,1,0,0,0,0,0,J,Jordan,Rhodes
436,Georges-Kevin Nkoudou,8,SPURS,Midfielder,0,0,0,0,0,0,0,22,8,0,0,0,0,0,0,G,Georges-Kevin,Nkoudou
437,Matthew Pennington,7,EVER,Defender,2,1,0,0,0,0,0,7,1,1,0,0,6,3,0,M,Matthew,Pennington
438,Jeremy Pied,7,SOTOM,Defender,1,0,0,0,1,0,0,8,3,0,0,0,3,0,0,J,Jeremy,Pied
439,Josh Harrop,7,MUFC,Midfielder,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,J,Josh,Harrop
440,Bakary Sako,7,LCFC,Midfielder,0,0,0,0,0,0,0,21,7,0,0,0,0,0,0,B,Bakary,Sako
441,Nampalys Mendy,7,LEICSC,Midfielder,4,0,0,0,0,1,0,7,0,3,0,0,0,0,0,N,Nampalys,Mendy
442,Neil Taylor,7,SWAN,Defender,11,0,0,1,0,1,0,3,0,2,0,0,28,18,0,N,Neil,Taylor
443,Arouna Kone,6,EVER,Forward,0,0,0,0,0,0,0,9,6,0,0,0,0,0,0,A,Arouna,Kone
444,Jonas Olsson,6,WBFC,Defender,7,0,0,1,0,3,0,20,0,1,0,0,15,9,0,J,Jonas,Olsson
445,Ben Woodburn,6,LPOOL,Forward,1,0,0,0,0,0,0,16,4,1,0,0,0,0,0,B,Ben,Woodburn
446,Loic Remy,6,LCFC,Forward,1,0,0,0,0,0,0,6,4,1,0,0,0,0,0,L,Loic,Remy
447,George Honeyman,6,SUND,Midfielder,2,0,0,0,0,1,0,13,3,1,0,0,0,0,0,G,George,Honeyman
448,Jerome Sinclair,6,WFC,Forward,1,0,0,0,0,0,0,14,4,1,0,0,0,0,0,J,Jerome,Sinclair
449,Emiliano Martinez,6,ARSL,Goalkeeper,2,0,0,1,0,0,0,3,0,0,0,0,3,2,0,E,Emiliano,Martinez
450,Mauro Zarate,6,WFC,Forward,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,M,Mauro,Zarate
451,Lewis Grabban,6,BOU,Forward,0,0,1,0,0,0,0,3,3,0,0,0,0,0,0,L,Lewis,Grabban
452,Joel Pereira,6,MUFC,Goalkeeper,1,0,0,1,0,0,0,2,0,0,0,0,0,0,0,J,Joel,Pereira
453,Ruben Loftus-Cheek,6,CHEL,Midfielder,0,0,0,0,0,0,0,15,6,0,0,0,0,0,0,R,Ruben,Loftus-Cheek
454,Pape Souare,6,LCFC,Defender,3,0,0,0,0,0,0,0,0,1,0,0,3,0,0,P,Pape,Souare
455,Michael Kightly,6,BUR,Midfielder,1,0,0,0,0,0,0,19,4,1,0,0,0,0,0,M,Michael,Kightly
456,Demetri Mitchell,6,MUFC,Defender,1,0,0,1,0,0,0,2,0,0,0,0,0,0,0,D,Demetri,Mitchell
457,Aleix Garcia,5,MCFC,Midfielder,1,0,0,0,0,0,0,13,3,1,0,0,0,0,0,A,Aleix,Garcia
458,Oliver McBurnie,5,SWAN,Forward,0,0,0,0,0,0,0,11,5,0,0,0,0,0,0,O,Oliver,McBurnie
459,Joshua Onomah,5,SPURS,Midfielder,0,0,0,0,0,0,0,15,5,0,0,0,0,0,0,J,Joshua,Onomah
460,Temitayo Aina,5,CHEL,Defender,0,0,0,0,2,0,0,11,3,0,0,0,3,2,0,T,Temitayo,Aina
461,Julien Ngoy,5,STOKEC,Forward,0,0,0,0,0,0,0,8,5,0,0,0,0,0,0,J,Julien,Ngoy
462,Adam Federici,5,BOU,Goalkeeper,2,0,0,1,0,1,0,20,0,0,0,0,3,2,0,A,Adam,Federici
463,Jordan Mutch,4,LCFC,Midfielder,0,0,0,0,0,0,0,7,4,0,0,0,0,0,0,J,Jordan,Mutch
464,Dave Nugent,4,MFC,Forward,0,0,0,0,0,0,0,9,4,0,0,0,0,0,0,D,Dave,Nugent
465,Harrison Reed,4,SOTOM,Midfielder,1,0,0,0,0,0,0,10,2,1,0,0,0,0,0,H,Harrison,Reed
466,Kevin Stewart,4,LPOOL,Midfielder,0,0,0,0,0,0,0,9,4,0,0,0,0,0,0,K,Kevin,Stewart
467,Marko Grujic,4,LPOOL,Midfielder,0,0,0,0,0,1,0,17,5,0,0,0,0,0,0,M,Marko,Grujic
468,Josh Tymon,4,HULL,Defender,4,0,0,0,2,1,0,13,1,4,0,0,11,8,0,J,Josh,Tymon
469,Filip Lesniak,4,SPURS,Midfielder,0,0,1,0,0,0,0,2,1,0,0,0,0,0,0,F,Filip,Lesniak
470,Kevin Long,3,BUR,Defender,3,0,0,0,0,0,0,2,0,0,0,0,6,3,0,K,Kevin,Long
471,Albert Adomah,3,MFC,Midfielder,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,A,Albert,Adomah
472,Memphis Depay,3,MUFC,Midfielder,0,0,0,0,0,1,0,5,4,0,0,0,0,0,0,M,Memphis,Depay
473,Kevin Wimmer,3,SPURS,Defender,4,0,0,0,1,3,0,23,1,1,0,0,6,2,1,K,Kevin,Wimmer
474,Aiden O'Neill,3,BUR,Midfielder,0,0,0,0,0,0,0,8,3,0,0,0,0,0,0,A,Aiden,O'Neill
475,Kenedy,3,WFC,Midfielder,1,0,0,0,0,0,0,3,1,1,0,0,0,0,0,K,Kenedy,Kenedy
476,Dan Agyei,3,BUR,Forward,0,0,0,0,0,0,0,8,3,0,0,0,0,0,0,D,Dan,Agyei
477,Martin Caceres,2,SOTOM,Defender,1,0,0,0,0,0,0,12,0,0,0,0,1,0,0,M,Martin,Caceres
478,Scott McTominay,2,MUFC,Forward,1,0,0,0,0,1,0,4,1,0,0,0,0,0,0,S,Scott,McTominay
479,Oviemuno Ejaria,2,LPOOL,Midfielder,0,0,0,0,0,0,0,10,2,0,0,0,0,0,0,O,Oviemuno,Ejaria
480,Shay Given,2,STOKEC,Goalkeeper,5,0,0,0,0,1,0,27,0,0,1,0,14,9,1,S,Shay,Given
481,Ryan Allsop,2,BOU,Goalkeeper,1,0,0,0,0,0,0,17,0,0,0,0,1,0,0,R,Ryan,Allsop
482,Mathieu Debuchy,2,ARSL,Defender,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,M,Mathieu,Debuchy
483,Dion Pereira,2,WFC,Midfielder,0,0,0,0,0,0,0,5,2,0,0,0,0,0,0,D,Dion,Pereira
484,Mile Jedinak,2,LCFC,Midfielder,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,M,Mile,Jedinak
485,Jeremain Lens,2,SUND,Forward,0,0,0,0,0,0,0,3,2,0,0,0,0,0,0,J,Jeremain,Lens
486,Paul Robinson,2,BUR,Goalkeeper,3,0,0,0,0,0,0,27,0,0,0,0,7,4,0,P,Paul,Robinson
487,Kristoffer Nordfeldt,2,SWAN,Goalkeeper,1,0,0,0,0,0,0,37,0,0,0,0,1,0,0,K,Kristoffer,Nordfeldt
488,Lukasz Jutkiewicz,2,BUR,Forward,0,0,0,0,0,0,0,3,2,0,0,0,0,0,0,L,Lukasz,Jutkiewicz
489,Carl Jenkinson,2,ARSL,Defender,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,C,Carl,Jenkinson
490,Ainsley Maitland-Niles,1,ARSL,Midfielder,0,0,0,0,0,0,0,8,1,0,0,0,0,0,0,A,Ainsley,Maitland-Niles
491,Matt Worthington,1,BOU,Midfielder,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,M,Matt,Worthington
492,Angel Gomes,1,MUFC,Midfielder,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,A,Angel,Gomes
493,Jonathan Benteke,1,LCFC,Forward,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,J,Jonathan,Benteke
494,Ricky Lambert,1,WBFC,Forward,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,R,Ricky,Lambert
495,David Jones,1,BUR,Midfielder,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,D,David,Jones
496,Michael Folivi,1,WFC,Forward,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,M,Michael,Folivi
497,Marcin Wasilewski,1,LEICSC,Defender,1,0,0,0,0,0,0,7,0,0,0,0,2,1,0,M,Marcin,Wasilewski
498,Joleon Lescott,1,SUND,Defender,1,0,0,0,1,0,0,8,1,0,0,0,5,4,0,J,Joleon,Lescott
499,Declan Rice,1,WESTHAM,Defender,0,0,0,0,0,0,0,6,1,0,0,0,1,0,0,D,Declan,Rice
500,Matthew James,1,LEICSC,Midfielder,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,M,Matthew,James
501,Matej Vydra,1,WFC,Forward,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,M,Matej,Vydra
502,David Marshall,1,HULL,Goalkeeper,16,0,0,0,0,0,0,19,0,0,0,0,44,28,1,D,David,Marshall
503,Asmir Begovic,1,CHEL,Goalkeeper,2,0,0,0,0,0,0,36,0,0,0,0,5,3,0,A,Asmir,Begovic
504,Jonjoe Kenny,1,EVER,Defender,0,0,0,0,0,0,0,8,1,0,0,0,1,0,0,J,Jonjoe,Kenny
505,Baily Cargill,1,BOU,Defender,0,0,0,0,0,0,0,11,1,0,0,0,1,0,0,B,Baily,Cargill
506,Joel Asoro,1,SUND,Midfielder,0,0,0,0,0,0,0,9,1,0,0,0,0,0,0,J,Joel,Asoro
507,Ikechi Anya,1,WFC,Midfielder,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,I,Ikechi,Anya
508,Sullay Kaikai,1,LCFC,Forward,0,0,0,0,0,0,0,6,1,0,0,0,0,0,0,S,Sullay,Kaikai
509,Samir Nasri,1,MCFC,Midfielder,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,S,Samir,Nasri
510,Ben Watson,1,WFC,Midfielder,0,0,0,0,0,0,1,19,4,0,0,0,0,0,0,B,Ben,Watson
511,Per Mertesacker,1,ARSL,Defender,0,0,0,0,0,0,0,4,1,0,0,0,1,0,0,P,Per,Mertesacker
512,Fredrik Ulvestad,0,BUR,Midfielder,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,F,Fredrik,Ulvestad
513,Daniel James,0,SWAN,Midfielder,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,D,Daniel,James
514,Jeff Reine-Adelaide,0,ARSL,Forward,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,J,Jeff,Reine-Adelaide
515,James Weir,0,HULL,Midfielder,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,J,James,Weir
516,Thibaud Verlinden,0,STOKEC,Midfielder,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,T,Thibaud,Verlinden
517,Olufela Olomola,0,SOTOM,Forward,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,O,Olufela,Olomola
518,Rekeem Harper,0,WBFC,Midfielder,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,R,Rekeem,Harper
519,Luis Hernandez,0,LEICSC,Defender,3,0,0,0,0,1,0,12,1,0,0,0,10,6,0,L,Luis,Hernandez
520,Connor Randall,0,LPOOL,Defender,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,C,Connor,Randall
521,Tommy Hoban,0,WFC,Defender,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,T,Tommy,Hoban
522,Tendayi Darikwa,0,BUR,Defender,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,T,Tendayi,Darikwa
523,Domingos Quina,0,WESTHAM,Midfielder,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,D,Domingos,Quina
524,Bastian Schweinsteiger,0,MUFC,Midfielder,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,B,Bastian,Schweinsteiger
525,Freddie Ladapo,0,LCFC,Forward,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,F,Freddie,Ladapo
526,Dominic Solanke,0,CHEL,Forward,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,D,Dominic,Solanke
527,Marcus Browne,0,WESTHAM,Midfielder,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,M,Marcus,Browne
528,Ben Wynter,0,LCFC,Defender,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,B,Ben,Wynter
529,Alex Pike,0,WESTHAM,Defender,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,A,Alex,Pike
530,Michael Phillips,0,LCFC,Midfielder,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,M,Michael,Phillips
531,Josh Maja,0,SUND,Forward,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,J,Josh,Maja
532,Tosin Adarabioyo,0,MCFC,Defender,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,T,Tosin,Adarabioyo
533,Noor Husin,0,LCFC,Midfielder,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,N,Noor,Husin
534,Luke Dreher,0,LCFC,Forward,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,L,Luke,Dreher
535,Ethan Robson,0,SUND,Midfielder,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,E,Ethan,Robson
536,Jake Hesketh,0,SOTOM,Midfielder,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,J,Jake,Hesketh
537,Elliot Embleton,0,SUND,Midfielder,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,E,Elliot,Embleton
538,David Ospina,0,ARSL,Goalkeeper,1,0,0,0,0,0,0,33,1,0,0,0,5,3,0,D,David,Ospina
539,Tom Edwards,0,STOKEC,Defender,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,T,Tom,Edwards
540,Mika,0,SUND,Goalkeeper,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,M,Mika,Mika
541,Ben Hinchliffe,0,HULL,Forward,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,B,Ben,Hinchliffe
542,Jakob Haugaard,0,STOKEC,Goalkeeper,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,J,Jakob,Haugaard
543,Raphael Spiegel,0,WESTHAM,Goalkeeper,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,R,Raphael,Spiegel
544,Dimitrios Konstantopoulos,0,MFC,Goalkeeper,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,D,Dimitrios,Konstantopoulos
545,Florian Gardos,0,SOTOM,Defender,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,F,Florian,Gardos
546,Adam Reach,0,MFC,Midfielder,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,A,Adam,Reach
547,Ben Hamer,0,LEICSC,Goalkeeper,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,B,Ben,Hamer
548,Joe Williams,0,EVER,Midfielder,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,J,Joe,Williams
549,Stuart Taylor,0,SOTOM,Goalkeeper,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,S,Stuart,Taylor
550,Nick Pope,0,BUR,Goalkeeper,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,N,Nick,Pope
551,Pau Lopez,0,SPURS,Goalkeeper,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,P,Pau,Lopez
552,Joe Hart,0,MCFC,Goalkeeper,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,J,Joe,Hart
553,Josh Clackstone,0,HULL,Defender,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,J,Josh,Clackstone
554,Jack Rose,0,WBFC,Goalkeeper,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,J,Jack,Rose
555,Alex Manninger,0,LPOOL,Goalkeeper,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,A,Alex,Manninger
556,Julien De Sart,0,MFC,Midfielder,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,J,Julien,Sart
557,Bartosz Kapustka,0,LEICSC,Midfielder,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,B,Bartosz,Kapustka
558,Joel Taylor,0,STOKEC,Defender,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,J,Joel,Taylor
559,Greg Luer,0,HULL,Forward,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,G,Greg,Luer
560,Dusan Kuciak,0,HULL,Goalkeeper,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,D,Dusan,Kuciak
561,Reece Burke,0,WESTHAM,Defender,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,R,Reece,Burke
562,Alex Palmer,0,WBFC,Goalkeeper,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,A,Alex,Palmer
563,Giedrius Arlauskis,0,WFC,Goalkeeper,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,G,Giedrius,Arlauskis
564,Dael Fry,0,MFC,Defender,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,D,Dael,Fry
565,Luke McGee,0,SPURS,Goalkeeper,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,L,Luke,McGee
566,Tom Robson,0,SUND,Defender,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,T,Tom,Robson
567,Reece Oxford,0,WESTHAM,Midfielder,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,R,Reece,Oxford
568,Julian Speroni,0,LCFC,Goalkeeper,0,0,0,0,0,0,0,30,0,0,0,0,0,0,0,J,Julian,Speroni
569,Greg Olley,0,HULL,Midfielder,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,G,Greg,Olley
570,Josh Robson,0,SUND,Defender,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,J,Josh,Robson
571,Hiram Boateng,0,LCFC,Midfielder,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,H,Hiram,Boateng
572,Joseph Gomez,0,LPOOL,Defender,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,J,Joseph,Gomez
573,Mateusz Hewelt,0,EVER,Goalkeeper,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,M,Mateusz,Hewelt
574,Lloyd Isgrove,0,SOTOM,Midfielder,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,L,Lloyd,Isgrove
575,Philipp Wollscheid,0,STOKEC,Defender,2,0,0,0,0,1,0,0,0,0,0,0,5,3,0,P,Philipp,Wollscheid
576,Alex McCarthy,0,SOTOM,Goalkeeper,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,A,Alex,McCarthy
577,Maksymilian Stryjek,0,SUND,Goalkeeper,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,M,Maksymilian,Stryjek
578,Chuba Akpom,0,ARSL,Forward,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,C,Chuba,Akpom
579,Marc Wilson,0,BOU,Defender,3,0,0,0,0,3,0,12,1,3,0,0,8,4,0,M,Marc,Wilson
580,Pablo Maffeo,0,MCFC,Defender,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,P,Pablo,Maffeo
581,Mouez Hassen,0,SOTOM,Goalkeeper,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,M,Mouez,Hassen
582,Keshi Anderson,0,LCFC,Forward,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,K,Keshi,Anderson
583,Boaz Myhill,0,WBFC,Goalkeeper,0,0,0,0,0,0,0,32,0,0,0,0,0,0,0,B,Boaz,Myhill
584,Connor Roberts,0,SWAN,Defender,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,C,Connor,Roberts
585,Harry Wilson,0,LPOOL,Midfielder,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,H,Harry,Wilson
586,Carl Stewart,0,WFC,Midfielder,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,C,Carl,Stewart
587,Charlie Rowan,0,WFC,Defender,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,C,Charlie,Rowan
588,Cameron Carter-Vickers,0,SPURS,Defender,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,C,Cameron,Carter-Vickers
589,Kane Wilson,0,WBFC,Defender,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,K,Kane,Wilson
590,Matthew Willock,0,MUFC,Midfielder,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,M,Matthew,Willock
591,Harry Lewis,0,SOTOM,Goalkeeper,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,H,Harry,Lewis
592,Alex Baptiste,0,MFC,Defender,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,A,Alex,Baptiste
593,Michael Ledger,0,SUND,Defender,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,M,Michael,Ledger
594,Matt Macey,0,ARSL,Goalkeeper,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,M,Matt,Macey
595,Aaron Wan-Bissaka,0,LCFC,Forward,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,A,Aaron,Wan-Bissaka
596,Samuel Shashoua,0,SPURS,Midfielder,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,S,Samuel,Shashoua
597,Aaron Ramsdale,0,BOU,Goalkeeper,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,A,Aaron,Ramsdale
598,Eduardo,0,CHEL,Goalkeeper,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,E,Eduardo,Eduardo
599,Rene Gilmartin,0,WFC,Goalkeeper,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,R,Rene,Gilmartin
600,Nathan Holland,0,WESTHAM,Midfielder,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,N,Nathan,Holland
601,Elliott Moore,0,LEICSC,Defender,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,E,Elliott,Moore
602,Moses Makasi,0,WESTHAM,Midfielder,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,M,Moses,Makasi
603,Angus Gunn,0,MCFC,Goalkeeper,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,A,Angus,Gunn
604,Rhian Brewster,0,LPOOL,Forward,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,R,Rhian,Brewster
605,Gerhard Tremmel,0,SWAN,Goalkeeper,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,G,Gerhard,Tremmel
606,Muhamed Besic,0,EVER,Midfielder,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,M,Muhamed,Besic
607,Zachary Dearnley,0,MUFC,Midfielder,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,Z,Zachary,Dearnley
608,Daniel Kemp,0,WESTHAM,Midfielder,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,D,Daniel,Kemp
609,Daniel Batty,0,HULL,Midfielder,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,D,Daniel,Batty
610,Sam Surridge,0,BOU,Forward,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,S,Sam,Surridge
611,Kieran O'Hara,0,MUFC,Goalkeeper,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,K,Kieran,O'Hara
612,James Husband,-1,MFC,Defender,1,0,0,0,0,0,0,0,0,1,0,0,4,3,0,J,James,Husband
613,Costel Pantilimon,-1,WFC,Goalkeeper,0,0,0,0,1,0,0,33,2,0,0,0,6,5,0,C,Costel,Pantilimon
614,Zeki Fryers,-1,LCFC,Defender,0,0,1,0,0,0,0,20,8,0,0,0,20,12,0,Z,Zeki,Fryers
615,Tyrone Mings,-2,BOU,Defender,5,0,0,0,1,0,0,20,2,1,0,0,16,10,2,T,Tyrone,Mings
616,Andrew Eleftheriou,-3,WFC,Defender,0,0,0,0,0,0,0,8,1,0,0,0,5,4,0,A,Andrew,Eleftheriou
617,Brandon Mason,-4,WFC,Defender,1,0,0,0,0,0,0,7,1,0,0,0,9,7,0,B,Brandon,Mason
618,Brad Smith,-5,BOU,Defender,3,0,0,0,0,1,0,28,2,3,0,0,17,12,0,B,Brad,Smith
619,Alvaro Arbeloa,-5,WESTHAM,Defender,1,0,0,0,0,3,0,2,2,0,0,0,9,6,0,A,Alvaro,Arbeloa
620,Robert Lewandowski,224,BM1,Forward,31,30,5,0,0,5,0,2,2,3,0,0,0,0,0,R,Robert,Lewandowski
621,Pierre Emerick Aubameyang,217,BD1,Forward,31,31,2,0,0,3,0,2,1,5,0,2,0,0,0,P,Pierre,Aubameyang
622,Anthony Modeste,194,FCK1,Forward,34,25,2,0,0,3,0,0,0,7,0,1,0,0,0,A,Anthony,Modeste
623,Timo Werner,175,,Forward,28,21,5,0,0,4,0,4,3,19,0,0,0,0,0,T,Timo,Werner
624,Andrej Kramaric,160,,Forward,28,15,8,0,0,1,0,6,6,15,0,0,0,0,0,A,Andrej,Kramaric
625,David Alaba,147,BM1,Defender,29,4,4,14,2,1,0,4,3,5,0,0,21,5,0,D,David,Alaba
626,Emil Forsberg,145,,Forward,27,8,18,0,0,1,1,3,3,13,0,1,0,0,0,E,Emil,Forsberg
627,Mario Gomez,144,VFL,Forward,32,16,1,0,0,4,0,1,1,5,0,0,0,0,0,M,Mario,Gomez
628,Max Kruse,141,WB1,Midfielder,23,15,7,0,0,1,0,0,0,4,0,0,0,0,0,M,Max,Kruse
629,Arjen Robben,139,BM1,Midfielder,21,13,9,0,0,0,0,9,5,9,0,0,0,0,0,A,Arjen,Robben
630,Vedad Ibisevic,128,HB1,Forward,32,12,4,0,0,8,0,0,0,14,0,0,0,0,0,V,Vedad,Ibisevic
631,Florian Niederlechner,117,SCF,Forward,29,10,3,0,0,4,0,5,4,19,0,0,0,0,0,F,Florian,Niederlechner
632,Sandro Wagner,116,,Forward,30,11,2,0,0,3,1,1,1,6,0,0,0,0,0,S,Sandro,Wagner
633,Marcel Sabitzer,115,,Midfielder,31,8,5,0,0,3,0,1,1,9,0,0,0,0,0,M,Marcel,Sabitzer
634,Yunis Malli,115,,Midfielder,28,7,7,0,0,1,0,5,4,11,0,0,0,0,0,Y,Yunis,Malli
635,Thomas Muller,115,BM1,Forward,25,5,12,0,0,0,0,6,4,5,0,0,0,0,0,T,Thomas,Muller
636,Lars Stindl,113,MON1,Forward,29,11,3,0,0,8,0,1,1,9,0,1,0,0,0,L,Lars,Stindl
637,Naby Keita,113,,Midfielder,29,8,7,0,0,8,0,3,2,9,0,0,0,0,0,N,Naby,Keita
638,Fin Bartels,111,WB1,Midfielder,23,8,7,0,0,4,0,8,8,9,0,0,0,0,0,F,Fin,Bartels
639,Philipp Lahm,111,BM1,Defender,25,1,3,10,5,1,0,7,2,7,0,0,16,4,0,P,Philipp,Lahm
