,Players,Points,Clubs,Position,Start,Goals,A,CS,CS part,Yellow,Red,Sub,CO,Off,Pen SV,Pen M,Goals conceded,Conceded 1+,OG,FirstInitial,Firstname,Surname
0,Sergio Aguero,211,MCFC,Forward,30,26,8,0,0,4,0,3,3,12,0,1,0,0,0,S,Sergio,Aguero
1,Harry Kane,170,SPURS,Forward,28,21,4,0,0,4,0,8,6,6,0,1,0,0,1,H,Harry,Kane
2,Eden Hazard,169,CHEL,Midfielder,38,14,9,0,0,2,0,0,0,12,0,1,0,0,0,E,Eden,Hazard
3,Alexis Sanchez,167,ARSL,Forward,34,16,8,0,0,4,0,2,1,12,0,1,0,0,0,A,Alexis,Sanchez
4,Charlie Austin,166,QPR,Forward,35,18,5,0,0,5,0,0,0,3,0,2,0,0,0,C,Charlie,Austin
5,Branislav Ivanovic,157,CHEL,Defender,38,4,5,17,0,11,0,0,0,0,0,0,32,11,0,B,Branislav,Ivanovic
6,John Terry,153,CHEL,Defender,38,5,0,17,0,2,0,0,0,0,0,0,32,11,1,J,John,Terry
7,Diego Costa,151,CHEL,Forward,24,20,3,0,0,8,0,2,2,17,0,0,0,0,0,D,Diego,Costa
8,Saido Berahino,141,WBFC,Forward,32,14,1,0,0,2,0,6,6,12,0,0,0,0,0,S,Saido,Berahino
9,David Silva,137,MCFC,Midfielder,32,12,7,0,0,8,0,0,0,15,0,0,0,0,0,D,David,Silva
10,Graziano Pelle,135,SOTOM,Forward,37,12,2,0,0,6,0,1,1,4,0,0,0,0,0,G,Graziano,Pelle
11,Santi Cazorla,133,ARSL,Midfielder,33,7,11,0,0,5,0,5,4,5,0,0,0,0,0,S,Santi,Cazorla
12,Wayne Rooney,131,MUFC,Forward,33,12,5,0,0,5,1,0,0,4,0,1,0,0,0,W,Wayne,Rooney
13,Danny Ings,131,BUR,Forward,35,11,4,0,0,6,0,0,0,10,0,0,0,0,0,D,Danny,Ings
14,Nacer Chadli,130,SPURS,Midfielder,28,11,5,0,0,3,0,8,7,16,0,0,0,0,0,N,Nacer,Chadli
15,Romelu Lukaku,128,EVER,Forward,32,10,5,0,0,2,0,4,4,10,0,0,0,0,1,R,Romelu,Lukaku
16,Christian Eriksen,127,SPURS,Midfielder,37,10,2,0,0,4,0,1,1,11,0,0,0,0,0,C,Christian,Eriksen
17,Gylfi Sigurdsson,127,SWAN,Midfielder,32,7,10,0,0,2,0,0,0,15,0,0,0,0,0,G,Gylfi,Sigurdsson
18,Leonardo Ulloa,124,LEICSC,Forward,29,11,2,0,0,3,0,9,8,18,0,0,0,0,0,L,Leonardo,Ulloa
19,Jordan Henderson,124,LPOOL,Midfielder,36,6,9,0,0,6,0,1,1,0,0,0,0,0,0,J,Jordan,Henderson
20,Jose Fonte,122,SOTOM,Defender,37,0,1,15,0,5,0,0,0,0,0,0,32,10,0,J,Jose,Fonte
21,Christian Benteke,122,AVILLA,Forward,26,13,2,0,0,1,1,3,3,2,0,0,0,0,0,C,Christian,Benteke
22,Stewart Downing,122,WESTHAM,Midfielder,37,6,7,0,0,3,0,0,0,2,0,0,0,0,0,S,Stewart,Downing
23,Francesc Fabregas,122,CHEL,Midfielder,33,3,18,0,0,11,1,1,1,8,0,0,0,0,0,F,Francesc,Fabregas
24,Ryan Bertrand,121,SOTOM,Defender,34,2,2,13,0,3,1,0,0,1,0,0,30,9,0,R,Ryan,Bertrand
25,Gary Cahill,121,CHEL,Defender,33,1,1,14,2,5,0,5,3,1,0,0,31,11,0,G,Gary,Cahill
26,Joe Hart,120,MCFC,Goalkeeper,36,0,0,14,0,1,0,2,0,0,1,0,34,12,0,J,Joe,Hart
27,Raheem Sterling,120,LPOOL,Midfielder,34,7,7,0,0,5,0,2,1,9,0,0,0,0,0,R,Raheem,Sterling
28,Olivier Giroud,119,ARSL,Forward,21,14,3,0,0,5,1,6,6,10,0,0,0,0,0,O,Olivier,Giroud
29,Mame Biram Diouf,119,STOKEC,Forward,28,11,3,0,0,7,0,7,6,11,0,0,0,0,0,M,Mame,Diouf
30,Nathaniel Clyne,118,SOTOM,Defender,35,2,0,13,0,4,0,1,0,1,0,0,32,10,0,N,Nathaniel,Clyne
31,Juan Mata,115,MUFC,Midfielder,27,9,4,0,0,2,0,11,6,12,0,0,0,0,0,J,Juan,Mata
32,Philip Jagielka,113,EVER,Defender,37,4,0,10,0,1,0,0,0,1,0,0,47,20,0,P,Philip,Jagielka
33,Cesar Azpilicueta,113,CHEL,Defender,29,0,3,14,1,1,1,6,0,2,0,0,22,8,0,C,Cesar,Azpilicueta
34,Joleon Lescott,111,WBFC,Defender,34,1,2,15,0,3,0,0,0,0,0,0,44,25,0,J,Joleon,Lescott
35,Simon Mignolet,111,LPOOL,Goalkeeper,35,0,0,13,1,0,0,3,1,0,2,0,43,21,1,S,Simon,Mignolet
36,Jason Puncheon,111,LCFC,Forward,31,6,7,0,0,8,0,6,6,6,0,0,0,0,0,J,Jason,Puncheon
37,Aaron Cresswell,111,WESTHAM,Defender,38,2,4,9,0,5,0,0,0,0,0,0,47,18,0,A,Aaron,Cresswell
38,Leighton Baines,110,EVER,Defender,31,2,9,9,0,3,0,0,0,1,0,1,42,20,0,L,Leighton,Baines
39,David De Gea,109,MUFC,Goalkeeper,37,0,0,10,0,0,0,0,0,1,1,0,37,10,0,D,David,Gea
40,Fraser Forster,109,SOTOM,Goalkeeper,30,0,0,13,1,0,0,0,0,1,0,0,21,5,0,F,Fraser,Forster
41,Per Mertesacker,108,ARSL,Defender,35,0,1,12,0,2,0,2,0,0,0,0,34,11,0,P,Per,Mertesacker
42,Sadio Mane,108,SOTOM,Midfielder,24,10,3,0,0,5,0,7,6,9,0,0,0,0,0,S,Sadio,Mane
43,Wilfried Bony,108,SWAN,Forward,18,11,3,0,0,4,0,12,12,11,0,0,0,0,0,W,Wilfried,Bony
44,Jonathan Walters,107,STOKEC,Midfielder,28,8,4,0,0,5,0,6,4,9,0,0,0,0,0,J,Jonathan,Walters
45,Philippe Coutinho,107,LPOOL,Midfielder,32,5,6,0,0,3,0,5,3,11,0,0,0,0,0,P,Philippe,Coutinho
46,Yaya Toure,104,MCFC,Midfielder,27,10,1,0,0,5,0,2,2,5,0,0,0,0,0,Y,Yaya,Toure
47,Seamus Coleman,104,EVER,Defender,34,3,2,10,0,4,0,1,1,0,0,0,44,19,1,S,Seamus,Coleman
48,Laurent Koscielny,104,ARSL,Defender,26,3,0,11,0,4,0,4,1,2,0,0,20,4,0,L,Laurent,Koscielny
49,Jamie Vardy,104,LEICSC,Forward,26,5,8,0,0,5,0,8,8,13,0,0,0,0,0,J,Jamie,Vardy
50,Oscar,103,CHEL,Midfielder,26,6,8,0,0,5,0,5,2,20,0,0,0,0,0,O,Oscar,Oscar
51,Sung-Yueng Ki,102,SWAN,Midfielder,30,8,1,0,0,4,0,3,3,4,0,0,0,0,0,S,Sung-Yueng,Ki
52,Thibaut Courtois,102,CHEL,Goalkeeper,32,0,0,12,1,1,0,5,0,1,0,0,30,11,0,T,Thibaut,Courtois
53,Robin van Persie,101,MUFC,Forward,25,10,2,0,0,5,0,4,2,8,0,1,0,0,0,R,Robin,Persie
54,Adrian,101,WESTHAM,Goalkeeper,38,0,0,8,1,3,1,0,0,0,3,0,47,18,0,A,Adrian,Adrian
55,Luis Antonio Valencia,100,MUFC,Defender,29,0,3,8,3,4,0,5,3,6,0,0,25,4,0,L,Luis,Valencia
56,Tom Heaton,100,BUR,Goalkeeper,38,0,0,10,0,1,0,0,0,0,2,0,53,25,0,T,Tom,Heaton
57,Yannick Bolasie,100,LCFC,Midfielder,31,4,6,0,0,3,0,3,3,12,0,0,0,0,0,Y,Yannick,Bolasie
58,Lukasz Fabianski,100,SWAN,Goalkeeper,37,0,0,13,0,0,1,0,0,0,0,0,47,23,0,L,Lukasz,Fabianski
59,Chris Brunt,99,WBFC,Midfielder,33,2,9,0,0,5,0,1,1,5,0,0,0,0,0,C,Chris,Brunt
60,Kieran Trippier,98,BUR,Defender,38,0,4,10,0,2,0,0,0,1,0,0,53,25,1,K,Kieran,Trippier
61,Neil Taylor,97,SWAN,Defender,34,0,2,13,0,9,0,0,0,2,0,0,41,20,0,N,Neil,Taylor
62,Pablo Zabaleta,97,MCFC,Defender,29,1,4,11,0,7,0,8,0,0,0,0,30,12,1,P,Pablo,Zabaleta
63,Diafra Sakho,97,WESTHAM,Forward,20,10,2,0,0,2,0,4,3,9,0,0,0,0,0,D,Diafra,Sakho
64,Ashley Williams,96,SWAN,Defender,37,0,0,13,0,6,0,0,0,0,0,0,48,24,0,A,Ashley,Williams
65,Jack Colback,96,NEWU,Midfielder,35,4,6,0,0,12,0,0,0,1,0,0,0,0,0,J,Jack,Colback
66,Ayoze Perez,96,NEWU,Forward,25,7,0,0,0,0,0,12,11,11,0,0,0,0,0,A,Ayoze,Perez
67,George Boyd,95,HULL,Midfielder,35,5,2,0,0,7,0,1,1,9,0,0,0,0,0,G,George,Boyd
68,Aaron Ramsey,94,ARSL,Midfielder,23,6,6,0,0,6,0,7,6,9,0,0,0,0,0,A,Aaron,Ramsey
69,Ahmed Elmohamady,94,HULL,Midfielder,38,2,4,0,0,4,0,0,0,1,0,0,0,0,0,A,Ahmed,Elmohamady
70,Wes Morgan,92,LEICSC,Defender,37,2,2,9,1,1,1,0,0,2,0,0,53,26,2,W,Wes,Morgan
71,Dusan Tadic,92,SOTOM,Midfielder,24,4,7,0,0,2,0,9,7,13,0,1,0,0,0,D,Dusan,Tadic
72,Peter Crouch,92,STOKEC,Forward,17,8,2,0,0,4,0,20,16,5,0,0,0,0,0,P,Peter,Crouch
73,Steven N'Zonzi,92,STOKEC,Midfielder,38,3,1,0,0,2,0,0,0,2,0,0,0,0,0,S,Steven,N'Zonzi
74,Angel Di Maria,91,MUFC,Midfielder,20,3,10,0,0,1,0,8,7,13,0,0,0,0,0,A,Angel,Maria
75,Scott Dann,91,LCFC,Defender,34,2,3,6,1,6,0,0,0,3,0,0,43,16,0,S,Scott,Dann
76,Martin Skrtel,91,LPOOL,Defender,33,1,0,12,0,8,0,0,0,0,0,0,41,20,0,M,Martin,Skrtel
77,Papiss Cisse,90,NEWU,Forward,11,11,1,0,0,1,0,12,11,5,0,0,0,0,0,P,Papiss,Cisse
78,Carl Jenkinson,89,WESTHAM,Defender,29,0,2,9,0,2,0,3,3,1,0,0,35,12,0,C,Carl,Jenkinson
79,Ashley Barnes,89,BUR,Forward,28,5,2,0,0,5,0,8,7,16,0,0,0,0,0,A,Ashley,Barnes
80,Daryl Janmaat,88,NEWU,Defender,37,1,6,8,0,8,0,0,0,4,0,0,62,33,0,D,Daryl,Janmaat
81,John O'Shea,87,SUND,Defender,37,0,0,12,0,4,0,0,0,1,0,0,53,28,1,J,John,O'Shea
82,Nikica Jelavic,87,HULL,Forward,21,8,1,0,0,3,0,6,5,9,0,0,0,0,0,N,Nikica,Jelavic
83,Connor Wickham,87,SUND,Forward,31,5,1,0,0,8,0,5,5,10,0,0,0,0,0,C,Connor,Wickham
84,Steven Gerrard,87,LPOOL,Midfielder,25,9,1,0,0,7,1,5,4,4,0,1,0,0,1,S,Steven,Gerrard
85,James Milner,87,MCFC,Midfielder,18,5,6,0,0,6,0,16,14,7,0,0,0,0,0,J,James,Milner
86,Joel Ward,87,LCFC,Defender,37,1,1,7,0,4,0,0,0,0,0,0,49,19,0,J,Joel,Ward
87,Gabriel Agbonlahor,87,AVILLA,Forward,30,6,1,0,0,7,1,4,4,6,0,0,0,0,0,G,Gabriel,Agbonlahor
88,Craig Dawson,87,WBFC,Defender,29,2,0,11,1,6,0,8,0,1,0,0,38,21,0,C,Craig,Dawson
89,Sebastian Larsson,86,SUND,Midfielder,36,3,3,0,0,10,0,0,0,10,0,0,0,0,0,S,Sebastian,Larsson
90,Jason Shackell,85,BUR,Defender,38,0,0,10,0,3,0,0,0,1,0,0,53,25,1,J,Jason,Shackell
91,Toby Alderweireld,85,SOTOM,Defender,26,1,0,9,1,3,0,1,0,2,0,0,23,7,0,T,Toby,Alderweireld
92,Julian Speroni,85,LCFC,Goalkeeper,36,0,0,6,0,1,0,2,0,1,2,0,50,20,0,J,Julian,Speroni
93,Nacho Monreal,85,ARSL,Defender,26,0,1,9,1,3,0,7,2,1,0,0,25,7,0,N,Nacho,Monreal
94,Leroy Fer,85,QPR,Midfielder,27,6,1,0,0,4,0,2,2,10,0,0,0,0,0,L,Leroy,Fer
95,Moussa Sissoko,85,NEWU,Midfielder,34,4,2,0,0,9,0,0,0,2,0,0,0,0,0,M,Moussa,Sissoko
96,Eliaquim Mangala,85,MCFC,Defender,24,0,2,12,0,4,0,7,1,0,0,0,24,11,1,E,Eliaquim,Mangala
97,Riyad Mahrez,84,LEICSC,Midfielder,25,4,3,0,0,0,0,9,5,10,0,0,0,0,0,R,Riyad,Mahrez
98,Enner Valencia,84,WESTHAM,Midfielder,25,4,3,0,0,2,0,8,7,13,0,0,0,0,0,E,Enner,Valencia
99,Bafetimbi Gomis,84,SWAN,Forward,18,7,0,0,0,0,0,17,13,7,0,0,0,0,0,B,Bafetimbi,Gomis
100,Martin Demichelis,83,MCFC,Defender,28,1,0,9,2,6,0,10,3,0,0,0,32,12,1,M,Martin,Demichelis
101,Shane Long,83,SOTOM,Forward,16,5,4,0,0,2,0,19,16,11,0,0,0,0,0,S,Shane,Long
102,Matthew Phillips,83,QPR,Forward,20,3,8,0,0,1,0,16,5,4,0,0,0,0,0,M,Matthew,Phillips
103,Hugo Lloris,83,SPURS,Goalkeeper,35,0,0,8,0,0,0,0,0,1,1,0,51,24,0,H,Hugo,Lloris
104,Erik Lamela,83,SPURS,Midfielder,25,2,7,0,0,6,0,10,8,9,0,0,0,0,0,E,Erik,Lamela
105,Esteban Cambiasso,82,LEICSC,Midfielder,27,5,1,0,0,1,0,6,4,10,0,0,0,0,1,E,Esteban,Cambiasso
106,Ben Foster,82,WBFC,Goalkeeper,28,0,0,11,1,2,0,0,0,1,0,0,34,18,0,B,Ben,Foster
107,Cheikhou Kouyate,82,WESTHAM,Midfielder,30,4,2,0,0,5,0,1,1,6,0,0,0,0,0,C,Cheikhou,Kouyate
108,Costel Pantilimon,82,SUND,Goalkeeper,28,0,0,11,0,2,0,9,0,0,0,0,33,16,0,C,Costel,Pantilimon
109,Craig Gardner,82,WBFC,Midfielder,30,3,4,0,0,10,0,6,5,11,0,0,0,0,0,C,Craig,Gardner
110,Ander Herrera,81,MUFC,Midfielder,19,6,4,0,0,6,0,13,7,5,0,0,0,0,0,A,Ander,Herrera
111,Ryan Shawcross,81,STOKEC,Defender,32,2,1,6,0,7,0,0,0,1,0,0,39,13,0,R,Ryan,Shawcross
112,Daley Blind,81,MUFC,Defender,25,2,2,7,0,4,0,0,0,3,0,0,27,9,0,D,Daley,Blind
113,Aleksandar Kolarov,81,MCFC,Defender,16,2,3,9,0,4,0,14,5,1,0,0,19,7,0,A,Aleksandar,Kolarov
114,Adam Lallana,80,LPOOL,Midfielder,23,5,3,0,0,4,0,8,4,15,0,0,0,0,0,A,Adam,Lallana
115,Kevin Mirallas,80,EVER,Forward,18,7,1,0,0,3,0,12,11,15,0,1,0,0,0,K,Kevin,Mirallas
116,Willian,80,CHEL,Midfielder,28,2,3,0,0,3,0,9,8,22,0,0,0,0,0,W,Willian,Willian
117,Asmir Begovic,80,STOKEC,Goalkeeper,35,0,0,7,0,3,0,1,0,0,0,0,43,15,0,A,Asmir,Begovic
118,Brad Guzan,79,AVILLA,Goalkeeper,34,0,0,9,0,2,0,4,0,0,0,0,48,23,0,B,Brad,Guzan
119,Wilfred Zaha,79,LCFC,Forward,23,4,2,0,0,1,0,12,8,13,0,0,0,0,0,W,Wilfred,Zaha
120,Jesus Navas,79,MCFC,Midfielder,23,0,8,0,0,3,0,13,12,5,0,0,0,0,0,J,Jesus,Navas
121,Ben Mee,78,BUR,Defender,32,2,0,8,1,10,0,6,1,2,0,0,45,21,0,B,Ben,Mee
122,Fernandinho,78,MCFC,Midfielder,25,3,4,0,0,7,0,11,8,13,0,0,0,0,0,F,Fernandinho,Fernandinho
123,Chris Smalling,78,MUFC,Defender,21,4,0,5,1,2,0,9,4,3,0,0,27,8,0,C,Chris,Smalling
124,Mile Jedinak,78,LCFC,Midfielder,24,5,3,0,0,4,0,3,0,3,0,0,0,0,0,M,Mile,Jedinak
125,Mesut Ozil,78,ARSL,Midfielder,21,4,5,0,0,0,0,2,1,5,0,0,0,0,0,M,Mesut,Ozil
126,Scott Arfield,78,BUR,Midfielder,36,2,1,0,0,6,0,1,1,3,0,1,0,0,0,S,Scott,Arfield
127,Steven Fletcher,77,SUND,Forward,20,5,2,0,0,4,0,13,10,8,0,0,0,0,0,S,Steven,Fletcher
128,Danny Rose,77,SPURS,Defender,27,3,3,6,0,7,0,5,1,5,0,0,41,19,0,D,Danny,Rose
129,Charlie Adam,77,STOKEC,Midfielder,15,7,1,0,0,5,0,23,14,8,0,0,0,0,0,C,Charlie,Adam
130,Jonjo Shelvey,77,SWAN,Midfielder,28,3,5,0,0,9,0,4,3,10,0,0,0,0,1,J,Jonjo,Shelvey
131,Gareth McAuley,77,WBFC,Defender,24,1,0,12,0,2,1,13,0,0,0,0,31,19,0,G,Gareth,McAuley
132,Jeffrey Schlupp,76,LEICSC,Forward,30,3,2,0,0,4,0,4,2,10,0,0,0,0,1,J,Jeffrey,Schlupp
133,Erik Pieters,76,STOKEC,Defender,29,0,2,7,0,8,0,4,2,4,0,0,34,10,0,E,Erik,Pieters
134,Adam Johnson,76,SUND,Midfielder,23,4,1,0,0,2,0,10,9,12,0,0,0,0,0,A,Adam,Johnson
135,Federico Fernandez,75,SWAN,Defender,27,0,0,10,0,0,0,2,1,0,0,0,38,20,0,F,Federico,Fernandez
136,Steven Naismith,75,EVER,Forward,22,6,0,0,0,8,0,12,9,7,0,0,0,0,0,S,Steven,Naismith
137,Frank Lampard,74,MCFC,Midfielder,10,6,1,0,0,1,0,23,22,10,0,0,0,0,0,F,Frank,Lampard
138,Alberto Moreno,74,LPOOL,Defender,26,2,0,7,4,6,0,8,2,9,0,0,37,20,0,A,Alberto,Moreno
139,Nathan Dyer,74,SWAN,Midfielder,23,3,2,0,0,2,0,10,9,15,0,0,0,0,0,N,Nathan,Dyer
140,Gael Clichy,73,MCFC,Defender,23,1,3,6,0,1,0,8,0,1,0,0,27,10,0,G,Gael,Clichy
141,Bobby Zamora,73,QPR,Forward,19,3,4,0,0,4,0,16,12,13,0,0,0,0,0,B,Bobby,Zamora
142,Tom Cleverley,72,MUFC,Midfielder,32,3,0,0,0,7,0,2,0,13,0,0,0,0,0,T,Tom,Cleverley
143,Joe Ledley,72,LCFC,Midfielder,30,2,0,0,0,0,0,4,2,6,0,0,0,0,0,J,Joe,Ledley
144,James Morrison,72,WBFC,Midfielder,29,2,1,0,0,3,0,4,4,11,0,0,0,0,0,J,James,Morrison
145,Nemanja Matic,72,CHEL,Midfielder,35,1,3,0,0,10,1,1,1,1,0,0,0,0,0,N,Nemanja,Matic
146,David Jones,72,BUR,Midfielder,36,0,0,0,0,0,0,0,0,9,0,0,0,0,0,D,David,Jones
147,Jefferson Montero,71,SWAN,Midfielder,15,1,7,0,0,0,0,15,15,7,0,0,0,0,0,J,Jefferson,Montero
148,Dave Nugent,71,LEICSC,Forward,16,5,2,0,0,3,0,14,13,5,0,1,0,0,0,D,Dave,Nugent
149,Patrick van Aanholt,71,SUND,Defender,26,0,5,7,1,4,0,2,2,1,0,0,41,21,1,P,Patrick,Aanholt
150,Danny Welbeck,71,MUFC,Forward,18,4,3,0,0,3,0,10,9,9,0,0,0,0,0,D,Danny,Welbeck
151,Jordi Gomez,70,SUND,Midfielder,22,4,2,0,0,7,0,13,7,8,0,0,0,0,0,J,Jordi,Gomez
152,Robert Green,70,QPR,Goalkeeper,36,0,0,6,0,1,0,0,0,1,2,0,65,35,0,R,Robert,Green
153,Wayne Routledge,70,SWAN,Midfielder,27,3,1,0,0,1,1,2,2,10,0,0,0,0,0,W,Wayne,Routledge
154,Tim Howard,70,EVER,Goalkeeper,32,0,0,7,0,3,0,0,0,1,0,0,44,19,0,T,Tim,Howard
155,Radamel Falcao,70,MUFC,Forward,14,4,4,0,0,2,0,15,12,10,0,0,0,0,0,R,Radamel,Falcao
156,Ashley Young,69,MUFC,Midfielder,23,2,5,0,0,5,0,3,3,6,0,0,0,0,0,A,Ashley,Young
157,Tim Krul,69,NEWU,Goalkeeper,30,0,1,8,0,1,0,0,0,0,0,0,47,25,0,T,Tim,Krul
158,Hector Bellerin,69,ARSL,Defender,17,2,1,6,2,5,0,13,3,2,0,0,16,4,0,H,Hector,Bellerin
159,James Chester,68,HULL,Defender,23,2,0,7,1,5,1,5,0,4,0,0,25,10,0,J,James,Chester
160,Jake Livermore,68,HULL,Midfielder,35,1,1,0,0,10,0,0,0,5,0,0,0,0,0,J,Jake,Livermore
161,John Stones,68,EVER,Defender,23,1,0,7,0,1,0,5,0,1,0,0,26,10,0,J,John,Stones
162,Andre Wisdom,68,WBFC,Defender,22,0,1,8,2,1,0,13,2,1,0,0,30,16,0,A,Andre,Wisdom
163,Marouane Fellaini,68,MUFC,Midfielder,19,6,0,0,0,5,1,10,8,5,0,0,0,0,0,M,Marouane,Fellaini
164,Angel Rangel,68,SWAN,Defender,22,0,0,7,3,2,0,13,5,3,0,0,30,13,0,A,Angel,Rangel
165,David Ospina,67,ARSL,Goalkeeper,18,0,0,8,0,0,0,5,0,0,0,0,11,1,0,D,David,Ospina
166,Andreas Weimann,67,AVILLA,Forward,20,3,2,0,0,5,0,17,11,14,0,0,0,0,0,A,Andreas,Weimann
167,Morgan Schneiderlin,67,SOTOM,Midfielder,24,4,1,0,0,6,0,2,2,3,0,0,0,0,0,M,Morgan,Schneiderlin
168,Marko Arnautovic,67,STOKEC,Midfielder,20,1,5,0,0,2,0,15,9,9,0,0,0,0,0,M,Marko,Arnautovic
169,Ryan Mason,67,SPURS,Midfielder,29,1,4,0,0,10,0,2,2,15,0,0,0,0,0,R,Ryan,Mason
170,Steven Davis,67,SOTOM,Midfielder,32,0,1,0,0,3,0,4,3,16,0,0,0,0,0,S,Steven,Davis
171,Victor Wanyama,66,SOTOM,Midfielder,26,3,1,0,0,10,0,7,6,6,0,0,0,0,0,V,Victor,Wanyama
172,Maya Yoshida,65,SOTOM,Defender,18,1,1,6,2,3,0,16,4,2,0,0,22,8,0,M,Maya,Yoshida
173,Mark Noble,65,WESTHAM,Midfielder,27,2,3,0,0,4,0,3,1,8,0,1,0,0,1,M,Mark,Noble
174,James McArthur,65,LCFC,Midfielder,29,2,0,0,0,6,0,4,3,9,0,0,0,0,0,J,James,McArthur
175,Eric Dier,65,SPURS,Midfielder,25,2,2,0,0,4,0,7,3,1,0,0,0,0,0,E,Eric,Dier
176,Yoan Gouffran,65,NEWU,Forward,24,2,1,0,0,3,0,13,7,15,0,0,0,0,0,Y,Yoan,Gouffran
177,Samir Nasri,65,MCFC,Midfielder,18,2,6,0,0,5,0,8,6,15,0,0,0,0,0,S,Samir,Nasri
178,Loic Remy,64,QPR,Forward,8,7,0,0,0,0,0,21,13,6,0,0,0,0,0,L,Loic,Remy
179,James McCarthy,64,EVER,Midfielder,27,2,2,0,0,7,0,1,1,4,0,0,0,0,0,J,James,McCarthy
180,Allan McGregor,64,HULL,Goalkeeper,26,0,0,5,0,0,0,7,0,0,2,0,39,18,0,A,Allan,McGregor
181,Santiago Vergini,64,SUND,Defender,28,0,0,8,2,6,0,9,3,6,0,0,43,22,1,S,Santiago,Vergini
182,Dwight Gayle,63,LCFC,Forward,11,5,1,0,0,1,0,22,14,7,0,0,0,0,0,D,Dwight,Gayle
183,Abel Hernandez,61,HULL,Forward,15,4,1,0,0,2,0,17,10,9,0,0,0,0,0,A,Abel,Hernandez
184,Steven Caulker,61,QPR,Defender,34,1,0,6,0,1,0,2,1,2,0,0,62,33,1,S,Steven,Caulker
185,Jack Cork,61,SOTOM,Midfielder,20,3,0,0,0,1,0,9,7,4,0,0,0,0,0,J,Jack,Cork
186,Ross Barkley,61,EVER,Midfielder,22,2,1,0,0,1,0,9,7,10,0,1,0,0,0,R,Ross,Barkley
187,Remy Cabella,61,NEWU,Midfielder,21,1,2,0,0,2,0,14,10,10,0,0,0,0,0,R,Remy,Cabella
188,Gareth Barry,61,EVER,Midfielder,33,0,2,0,0,11,0,0,0,4,0,0,0,0,0,G,Gareth,Barry
189,Glenn Murray,61,LCFC,Forward,9,7,2,0,0,4,0,11,8,5,0,1,0,0,0,G,Glenn,Murray
190,Marc Wilson,61,STOKEC,Defender,25,0,0,5,1,5,0,9,2,3,0,0,29,8,0,M,Marc,Wilson
191,Brown Ideye,61,WBFC,Forward,13,4,2,0,0,2,0,20,11,6,0,0,0,0,0,B,Brown,Ideye
192,Fabian Delph,60,AVILLA,Midfielder,27,0,3,0,0,1,1,1,1,0,0,0,0,0,0,F,Fabian,Delph
193,Jan Vertonghen,60,SPURS,Defender,31,0,0,7,0,6,0,3,1,0,0,0,47,22,1,J,Jan,Vertonghen
194,Tom Huddlestone,60,HULL,Midfielder,30,0,3,0,0,7,1,2,1,5,0,0,0,0,0,T,Tom,Huddlestone
195,Stevan Jovetic,60,MCFC,Forward,9,5,3,0,0,0,0,14,8,9,0,0,0,0,0,S,Stevan,Jovetic
196,Michael Dawson,59,SPURS,Defender,28,1,0,7,0,7,0,2,0,2,0,0,44,23,0,M,Michael,Dawson
197,Vincent Kompany,59,MCFC,Defender,23,0,0,6,2,7,0,5,2,2,0,0,27,10,0,V,Vincent,Kompany
198,Marcin Wasilewski,59,LEICSC,Defender,22,1,1,6,2,6,0,16,3,3,0,0,35,18,0,M,Marcin,Wasilewski
199,Dejan Lovren,59,LPOOL,Defender,22,0,0,6,2,4,0,10,4,1,0,0,31,13,0,D,Dejan,Lovren
200,Phil Jones,59,MUFC,Defender,22,0,0,5,1,3,0,2,0,2,0,0,20,4,0,P,Phil,Jones
201,Calum Chambers,59,ARSL,Defender,17,1,1,6,2,8,0,9,6,2,0,0,24,9,0,C,Calum,Chambers
202,Victor Moses,59,STOKEC,Midfielder,19,3,3,0,0,3,0,1,0,11,0,0,0,0,0,V,Victor,Moses
203,James Ward-Prowse,58,SOTOM,Midfielder,16,1,5,0,0,0,1,11,9,9,0,0,0,0,0,J,James,Ward-Prowse
204,Alex Song,58,WESTHAM,Midfielder,25,0,3,0,0,4,0,5,3,6,0,0,0,0,0,A,Alex,Song
205,Fabricio Coloccini,58,NEWU,Defender,32,1,0,6,1,3,1,0,0,1,0,0,56,31,0,F,Fabricio,Coloccini
206,Martin Kelly,58,LCFC,Defender,27,0,1,4,0,2,0,11,4,4,0,0,44,17,0,M,Martin,Kelly
207,Aly Cissokho,58,AVILLA,Defender,24,0,0,6,1,1,0,3,1,6,0,0,31,13,1,A,Aly,Cissokho
208,Kieran Gibbs,57,ARSL,Defender,18,0,3,4,3,3,0,17,4,3,0,0,23,8,1,K,Kieran,Gibbs
209,Stephane Sessegnon,57,WBFC,Midfielder,20,1,3,0,0,5,0,14,8,11,0,0,0,0,0,S,Stephane,Sessegnon
210,Eduardo Vargas,57,QPR,Forward,16,3,2,0,0,1,0,9,5,8,0,0,0,0,0,E,Eduardo,Vargas
211,Alan Hutton,57,AVILLA,Defender,27,1,0,6,1,8,0,3,3,1,0,0,46,23,0,A,Alan,Hutton
212,Damien Delaney,55,LCFC,Defender,28,0,0,5,0,7,0,6,1,1,0,0,39,15,0,D,Damien,Delaney
213,Philip Bardsley,55,STOKEC,Defender,24,0,1,5,0,6,0,7,1,1,0,0,31,11,0,P,Philip,Bardsley
214,Edin Dzeko,55,MCFC,Forward,11,4,1,0,0,1,0,18,11,10,0,0,0,0,0,E,Edin,Dzeko
